source,source_id,label,recommended_by,state,verdict
report,8280,1,,not individual,
report,8280,8,Dissenting Report by Senator Lidia Thorpe,dissent,
report,8280,10,Dissenting Report by Senator Lidia Thorpe,dissent,
report,5624,1,,not individual,
report,5624,2,,not individual,
report,5624,3,,not individual,
report,5624,4,,not individual,
report,5624,5,,not individual,
report,5624,6,,not individual,
report,5624,7,,not individual,
report,9179,1,,not individual,
report,9179,3,Australian Greens Senators' additional comments,dissent,
report,9179,4,Australian Greens Senators' additional comments,dissent,
report,9179,5,Australian Greens Senators' additional comments,dissent,
report,9179,7,Coalition Senators' additional comments,dissent,
report,9179,8,Coalition Senators' additional comments,dissent,
report,9179,9,Coalition Senators' additional comments,dissent,
report,9179,10,Australian Greens Senators' additional comments,dissent,
report,9179,13,Coalition Senators' additional comments,dissent,
report,9179,14,Coalition Senators' additional comments,dissent,
report,5867,1,,not individual,
report,5867,2,Australian Greens' Dissenting Report,dissent,
report,5867,3,Australian Greens' Dissenting Report,dissent,
report,5867,4,Australian Greens' Dissenting Report,dissent,
report,5865,1,,not individual,
report,5865,2,Senator the,dissent,
report,1598,1,,not individual,
report,1598,2,Senator Penny Allman-Payne,dissent,
report,8445,1,,not individual,
report,8445,2,,not individual,
report,8445,3,,not individual,
report,8445,4,,not individual,
report,8445,5,,not individual,
report,8445,6,,not individual,
report,8445,7,,not individual,
report,8445,8,,not individual,
report,8445,9,,not individual,
report,15365,1,,not individual,
report,11164,1,,not individual,
report,11164,2,,not individual,
report,11164,3,,not individual,
report,11164,4,,not individual,
report,11164,5,,not individual,
report,11164,6,,not individual,
report,11164,7,,not individual,
report,11164,8,,not individual,
report,11164,9,,not individual,
report,11164,10,,not individual,
report,11164,11,,not individual,
report,11164,12,,not individual,
report,11164,13,,not individual,
report,11164,14,,not individual,
report,11164,15,,not individual,
report,11164,16,,not individual,
report,11164,17,,not individual,
report,11164,18,,not individual,
report,11164,19,,not individual,
report,11164,20,,not individual,
report,11164,21,,not individual,
report,11164,22,,not individual,
